frame_number,intended_vsync_ns,expected_start_ns,expected_end_ns,actual_present_ns,is_jank,delay_ms
4057063,253151641928459,253151641928459,253151658528459,253151645214652,0,-13.313807
4057076,253151658615634,253151658615634,253151675215634,253151662115531,0,-13.100103
4057089,253151675314305,253151675314305,253151691914305,253151679295218,0,-12.619087
4057102,253151692030840,253151692030840,253151708630840,253151695916922,0,-12.713918
4057115,253151708747548,253151708747548,253151725347548,253151712083996,0,-13.263552
4057134,253151725468232,253151725468232,253151742068232,253151728898001,0,-13.170231
4057141,253151742175733,253151742175733,253151758775733,253151745274750,0,-13.500983
4057148,253151758883463,253151758883463,253151775483463,253151762960257,0,-12.523206
4057155,253151775589198,253151775589198,253151792189198,253151778641775,0,-13.547423
4057162,253151792380929,253151792380929,253151808980929,253151796856050,0,-12.124879
4057169,253151809087589,253151809087589,253151825687589,253151812470552,0,-13.217037
4057176,253151825793350,253151825793350,253151842393350,253151828630179,0,-13.763171
4057183,253151842495449,253151842495449,253151859095449,253151845809460,0,-13.285989
4057190,253151859224035,253151859224035,253151875824035,253151863188570,0,-12.635465
4057197,253151875929002,253151875929002,253151892529002,253151879081107,0,-13.447895
4057204,253151892667286,253151892667286,253151909267286,253151895565115,0,-13.702171
4057211,253151909366846,253151909366846,253151925966846,253151912476126,0,-13.490720
4057218,253151926070496,253151926070496,253151942670496,253151928996675,0,-13.673821
4057225,253151942771376,253151942771376,253151959371376,253151947042858,0,-12.328518
4057232,253151959471442,253151959471442,253151976071442,253151963033134,0,-13.038308
4057239,253151976177226,253151976177226,253151992777226,253151979766614,0,-13.010612
4057246,253151992881165,253151992881165,253152009481165,253151996015515,0,-13.465650
4057253,253152009587962,253152009587962,253152026187962,253152013203015,0,-12.984947
4057260,253152026323048,253152026323048,253152042923048,253152029990326,0,-12.932722
4057267,253152043021623,253152043021623,253152059621623,253152047112601,0,-12.509022
4057274,253152059725080,253152059725080,253152076325080,253152063270642,0,-13.054438
4057281,253152076428661,253152076428661,253152093028661,253152080497896,0,-12.530765
4057288,253152093133265,253152093133265,253152109733265,253152096675345,0,-13.057920
4057295,253152109833976,253152109833976,253152126433976,253152113507660,0,-12.926316
4057302,253152126612461,253152126612461,253152143212461,253152130066703,0,-13.145758
4057309,253152143316247,253152143316247,253152159916247,253152146921764,0,-12.994483
4057316,253152160021071,253152160021071,253152176621071,253152163733044,0,-12.888027
4057323,253152176724537,253152176724537,253152193324537,253152181727754,0,-11.596783
4057330,253152193445878,253152193445878,253152210045878,253152196944877,0,-13.101001
4057337,253152210154602,253152210154602,253152226754602,253152213605481,0,-13.149121
4057344,253152226906601,253152226906601,253152243506601,253152230282442,0,-13.224159
4057351,253152243617434,253152243617434,253152260217434,253152246752128,0,-13.465306
4057358,253152260345469,253152260345469,253152276945469,253152263705131,0,-13.240338
4057365,253152277048712,253152277048712,253152293648712,253152281117728,0,-12.530984
4057372,253152293751654,253152293751654,253152310351654,253152296860079,0,-13.491575
4057379,253152310455417,253152310455417,253152327055417,253152313604138,0,-13.451279
4057386,253152327158495,253152327158495,253152343758495,253152330327323,0,-13.431172
4057393,253152343864374,253152343864374,253152360464374,253152346832002,0,-13.632372
4057400,253152360585141,253152360585141,253152377185141,253152364374198,0,-12.810943
4057485,253152577872570,253152577872570,253152594472570,253152580950370,0,-13.522200
4057498,253152594586201,253152594586201,253152611186201,253152598133313,0,-13.052888
4057511,253152611299669,253152611299669,253152627899669,253152614175590,0,-13.724079
4057524,253152628033701,253152628033701,253152644633701,253152631718071,0,-12.915630
4057537,253152644667709,253152644667709,253152661267709,253152649284680,0,-11.983029
4057550,253152661370367,253152661370367,253152677970367,253152664638237,0,-13.332130
4057563,253152678065583,253152678065583,253152694665583,253152681969047,0,-12.696536
4057576,253152694768474,253152694768474,253152711368474,253152697783581,0,-13.584893
4057589,253152711491297,253152711491297,253152728091297,253152714829073,0,-13.262224
4057602,253152728192801,253152728192801,253152744792801,253152731763235,0,-13.029566
4057615,253152744896188,253152744896188,253152761496188,253152747967134,0,-13.529054
4057628,253152761605401,253152761605401,253152778205401,253152765511527,0,-12.693874
4057641,253152778312059,253152778312059,253152794912059,253152781326021,0,-13.586038
4057654,253152795040136,253152795040136,253152811640136,253152798236055,0,-13.404081
4057667,253152811743499,253152811743499,253152828343499,253152814616996,0,-13.726503
4057680,253152828447340,253152828447340,253152845047340,253152831409436,0,-13.637904
4057693,253152845151223,253152845151223,253152861751223,253152848397188,0,-13.354035
4057706,253152861853798,253152861853798,253152878453798,253152865264213,0,-13.189585
4057719,253152878557209,253152878557209,253152895157209,253152882136608,0,-13.020601
4057732,253152895258438,253152895258438,253152911858438,253152898314547,0,-13.543891
4057745,253152911973549,253152911973549,253152928573549,253152915380017,0,-13.193532
4057758,253152928687643,253152928687643,253152945287643,253152931764213,0,-13.523430
4057771,253152945388432,253152945388432,253152961988432,253152948366875,0,-13.621557
4057784,253152962115601,253152962115601,253152978715601,253152965101616,0,-13.613985
4057797,253152978816267,253152978816267,253152995416267,253152982125175,0,-13.291092
4057810,253152995521183,253152995521183,253153012121183,253152999539807,0,-12.581376
4057829,253153012230355,253153012230355,253153028830355,253153016166964,0,-12.663391
4057836,253153028938560,253153028938560,253153045538560,253153032226656,0,-13.311904
4057843,253153045665743,253153045665743,253153062265743,253153048535453,0,-13.730290
4057850,253153062375409,253153062375409,253153078975409,253153065585543,0,-13.389866
4057857,253153079085449,253153079085449,253153095685449,253153082378675,0,-13.306774
4057864,253153095851027,253153095851027,253153112451027,253153099715670,0,-12.735357
4057871,253153112559442,253153112559442,253153129159442,253153117549247,0,-11.610195
4057878,253153129283942,253153129283942,253153145883942,253153132807995,0,-13.075947
4057885,253153145993944,253153145993944,253153162593944,253153149195081,0,-13.398863
4057892,253153162706126,253153162706126,253153179306126,253153166193127,0,-13.112999
4057899,253153179444493,253153179444493,253153196044493,253153183222995,0,-12.821498
4057906,253153196174329,253153196174329,253153212774329,253153199559502,0,-13.214827
4057913,253153212881795,253153212881795,253153229481795,253153216469048,0,-13.012747
4057920,253153229590261,253153229590261,253153246190261,253153233313692,0,-12.876569
4057927,253153246299609,253153246299609,253153262899609,253153249517672,0,-13.381937
4057934,253153263004413,253153263004413,253153279604413,253153266199882,0,-13.404531
4057941,253153279713072,253153279713072,253153296313072,253153283332979,0,-12.980093
4057948,253153296417572,253153296417572,253153313017572,253153299590833,0,-13.426739
4057955,253153313120269,253153313120269,253153329720269,253153316628267,0,-13.092002
4057962,253153329842462,253153329842462,253153346442462,253153332752942,0,-13.689520
4057969,253153346543932,253153346543932,253153363143932,253153350611218,0,-12.532714
4057976,253153363242126,253153363242126,253153379842126,253153366956636,0,-12.885490
4057983,253153379972995,253153379972995,253153396572995,253153383801607,0,-12.771388
4057990,253153396672017,253153396672017,253153413272017,253153400111992,0,-13.160025
4057997,253153413369130,253153413369130,253153429969130,253153417337577,0,-12.631553
4058004,253153430104691,253153430104691,253153446704691,253153433475314,0,-13.229377
4058011,253153446809647,253153446809647,253153463409647,253153449698010,0,-13.711637
4058018,253153463512982,253153463512982,253153480112982,253153467374280,0,-12.738702
4058025,253153480215310,253153480215310,253153496815310,253153484122653,0,-12.692657
4058032,253153496921688,253153496921688,253153513521688,253153500311251,0,-13.210437
4058039,253153513650490,253153513650490,253153530250490,253153517930189,0,-12.320301
4058046,253153530377172,253153530377172,253153546977172,253153536139295,0,-10.837877
4058053,253153547086381,253153547086381,253153563686381,253153552170666,0,-11.515715
4058060,253153563796827,253153563796827,253153580396827,253153567486707,0,-12.910120
4058067,253153580501935,253153580501935,253153597101935,253153584466606,0,-12.635329
4058074,253153597206730,253153597206730,253153613806730,253153600968721,0,-12.838009
4058081,253153613910881,253153613910881,253153630510881,253153617917655,0,-12.593226
4058088,253153630617147,253153630617147,253153647217147,253153634968681,0,-12.248466
4058095,253153647319876,253153647319876,253153663919876,253153653741305,0,-10.178571
4058102,253153664052153,253153664052153,253153680652153,253153668545463,0,-12.106690
4058223,253153998255749,253153998255749,253154014855749,253154002958672,0,-11.897077
4058236,253154014966590,253154014966590,253154031566590,253154020707207,0,-10.859383
4058249,253154031677390,253154031677390,253154048277390,253154035390475,0,-12.886915
4058262,253154048368218,253154048368218,253154064968218,253154052540418,0,-12.427800
4058275,253154065067130,253154065067130,253154081667130,253154069331841,0,-12.335289
4058288,253154081783857,253154081783857,253154098383857,253154086463025,0,-11.920832
4058301,253154098491671,253154098491671,253154115091671,253154103299126,0,-11.792545
4058314,253154115204116,253154115204116,253154131804116,253154119562675,0,-12.241441
4058327,253154131922542,253154131922542,253154148522542,253154136362968,0,-12.159574
4058340,253154148636955,253154148636955,253154165236955,253154153290540,0,-11.946415
4058353,253154165352266,253154165352266,253154181952266,253154169824557,0,-12.127709
4058366,253154182067688,253154182067688,253154198667688,253154186620455,0,-12.047233
4058379,253154198781530,253154198781530,253154215381530,253154204322563,0,-11.058967
4058392,253154215491958,253154215491958,253154232091958,253154219456678,0,-12.635280
4058405,253154232200837,253154232200837,253154248800837,253154236198051,0,-12.602786
4058418,253154248908458,253154248908458,253154265508458,253154252446017,0,-13.062441
4058431,253154265616106,253154265616106,253154282216106,253154269683851,0,-12.532255
4058444,253154282327040,253154282327040,253154298927040,253154286297904,0,-12.629136
4058457,253154299035864,253154299035864,253154315635864,253154303458305,0,-12.177559
4058470,253154315750883,253154315750883,253154332350883,253154320307142,0,-12.043741
4058483,253154332460125,253154332460125,253154349060125,253154338085625,0,-10.974500
4058496,253154349172452,253154349172452,253154365772452,253154354523044,0,-11.249408
4058509,253154365881387,253154365881387,253154382481387,253154371452162,0,-11.029225
4058522,253154382587813,253154382587813,253154399187813,253154389397107,0,-9.790706
4058535,253154399294131,253154399294131,253154415894131,253154403156426,0,-12.737705
4058548,253154416001906,253154416001906,253154432601906,253154419535251,0,-13.066655
4058567,253154432697392,253154432697392,253154449297392,253154436453056,0,-12.844336
4058574,253154449406233,253154449406233,253154466006233,253154455372490,0,-10.633743
4058581,253154466112402,253154466112402,253154482712402,253154469949394,0,-12.763008
4058588,253154482817005,253154482817005,253154499417005,253154486068495,0,-13.348510
4058595,253154499521461,253154499521461,253154516121461,253154503162529,0,-12.958932
4058602,253154516226471,253154516226471,253154532826471,253154520616061,0,-12.210410
4058609,253154532932625,253154532932625,253154549532625,253154536544609,0,-12.988016
4058616,253154549635922,253154549635922,253154566235922,253154553612074,0,-12.623848
4058623,253154566341030,253154566341030,253154582941030,253154570332247,0,-12.608783
4058630,253154583040936,253154583040936,253154599640936,253154587151625,0,-12.489311
4058637,253154599741727,253154599741727,253154616341727,253154603679701,0,-12.662026
4058644,253154616445562,253154616445562,253154633045562,253154620570610,0,-12.474952
4058651,253154633149980,253154633149980,253154649749980,253154643663750,0,-6.086230
4058658,253154649855943,253154649855943,253154666455943,253154653372816,0,-13.083127
4058665,253154666564367,253154666564367,253154683164367,253154670008599,0,-13.155768
4058672,253154683276126,253154683276126,253154699876126,253154688147067,0,-11.729059
4058679,253154699985416,253154699985416,253154716585416,253154703559583,0,-13.025833
4058686,253154716698583,253154716698583,253154733298583,253154720424817,0,-12.873766
4058693,253154733407109,253154733407109,253154750007109,253154736817191,0,-13.189918
4058700,253154750114768,253154750114768,253154766714768,253154753917046,0,-12.797722
4058707,253154766821191,253154766821191,253154783421191,253154770150566,0,-13.270625
4058714,253154783530924,253154783530924,253154800130924,253154787193942,0,-12.936982
4058721,253154800235123,253154800235123,253154816835123,253154804284965,0,-12.550158
4058728,253154816937632,253154816937632,253154833537632,253154821186658,0,-12.350974
4058735,253154833639273,253154833639273,253154850239273,253154838582614,0,-11.656659
4058742,253154850347246,253154850347246,253154866947246,253154855247328,0,-11.699918
4058749,253154867046840,253154867046840,253154883646840,253154871317803,0,-12.329037
4058756,253154883755212,253154883755212,253154900355212,253154888329928,0,-12.025284
4058763,253154900465368,253154900465368,253154917065368,253154906392143,0,-10.673225
4058770,253154917171224,253154917171224,253154933771224,253154921261285,0,-12.509939
4058777,253154933877195,253154933877195,253154950477195,253154939300470,0,-11.176725
4058784,253154950573615,253154950573615,253154967173615,253154956486585,0,-10.687030
4058791,253154967276697,253154967276697,253154983876697,253154973107394,0,-10.769303
4058798,253154983994955,253154983994955,253155000594955,253154988533380,0,-12.061575
4058805,253155000740712,253155000740712,253155017340712,253155007176934,0,-10.163778
4058812,253155017442284,253155017442284,253155034042284,253155021551974,0,-12.490310
4058819,253155034145150,253155034145150,253155050745150,253155038601616,0,-12.143534
4058826,253155050843069,253155050843069,253155067443069,253155055575859,0,-11.867210
4058839,253155067550748,253155067550748,253155084150748,253155072537611,0,-11.613137
4058852,253155084254753,253155084254753,253155100854753,253155091484876,0,-9.369877
4058919,253155268029512,253155268029512,253155284629512,253155273880018,0,-10.749494
4058932,253155284736552,253155284736552,253155301336552,253155288824191,0,-12.512361
4058945,253155301443958,253155301443958,253155318043958,253155305063612,0,-12.980346
4058958,253155318144639,253155318144639,253155334744639,253155321414972,0,-13.329667
4058971,253155334847547,253155334847547,253155351447547,253155338851250,0,-12.596297
4058984,253155351550139,253155351550139,253155368150139,253155355571222,0,-12.578917
4058997,253155368252682,253155368252682,253155384852682,253155372167331,0,-12.685351
4059010,253155384959654,253155384959654,253155401559654,253155388000827,0,-13.558827
4059023,253155401666006,253155401666006,253155418266006,253155405618544,0,-12.647462
4059036,253155418372976,253155418372976,253155434972976,253155421981622,0,-12.991354
4059049,253155435081313,253155435081313,253155451681313,253155438214980,0,-13.466333
4059074,253155451780698,253155451780698,253155468380698,253155455292819,0,-13.087879
4059099,253155468486314,253155468486314,253155485086314,253155473291029,0,-11.795285
4059124,253155485197954,253155485197954,253155501797954,253155489430393,0,-12.367561
4059143,253155501926807,253155501926807,253155518526807,253155505379245,0,-13.147562
4059162,253155518634900,253155518634900,253155535234900,253155522003146,0,-13.231754
4059181,253155535345035,253155535345035,253155551945035,253155539912083,0,-12.032952
4059200,253155552052363,253155552052363,253155568652363,253155556991590,0,-11.660773
4059219,253155568766476,253155568766476,253155585366476,253155573033501,0,-12.332975
4059238,253155585480804,253155585480804,253155602080804,253155589262342,0,-12.818462
4059257,253155602190832,253155602190832,253155618790832,253155605615777,0,-13.175055
4059276,253155618908048,253155618908048,253155635508048,253155623183119,0,-12.324929
4059295,253155635627578,253155635627578,253155652227578,253155639898776,0,-12.328802
4059333,253155669078556,253155669078556,253155685678556,253155673985935,0,-11.692621
4059352,253155685783260,253155685783260,253155702383260,253155691628472,0,-10.754788
4059371,253155702489151,253155702489151,253155719089151,253155707621921,0,-11.467230
4059396,253155719195880,253155719195880,253155735795880,253155723280327,0,-12.515553
4059409,253155735905920,253155735905920,253155752505920,253155740319187,0,-12.186733
4059422,253155752615423,253155752615423,253155769215423,253155757613660,0,-11.601763
4059435,253155769325807,253155769325807,253155785925807,253155773597670,0,-12.328137
4059448,253155786027880,253155786027880,253155802627880,253155789663751,0,-12.964129
4059461,253155802735070,253155802735070,253155819335070,253155807250502,0,-12.084568
4059468,253155819442982,253155819442982,253155836042982,253155823743015,0,-12.299967
4059475,253155836149939,253155836149939,253155852749939,253155840268446,0,-12.481493
4059482,253155852854724,253155852854724,253155869454724,253155857059705,0,-12.395019
4059489,253155869561558,253155869561558,253155886161558,253155874301771,0,-11.859787
4059496,253155886275487,253155886275487,253155902875487,253155890636407,0,-12.239080
4059503,253155902982115,253155902982115,253155919582115,253155907200656,0,-12.381459
4059510,253155919691524,253155919691524,253155936291524,253155924397800,0,-11.893724
4059517,253155936389484,253155936389484,253155952989484,253155940701795,0,-12.287689
4059524,253155953094864,253155953094864,253155969694864,253155958679701,0,-11.015163
4059531,253155969797357,253155969797357,253155986397357,253155975808445,0,-10.588912
4059538,253155986500912,253155986500912,253156003100912,253155993396946,0,-9.703966
4059545,253156003223328,253156003223328,253156019823328,253156007595839,0,-12.227489
4059552,253156019924557,253156019924557,253156036524557,253156024975803,0,-11.548754
4059559,253156036627563,253156036627563,253156053227563,253156041121108,0,-12.106455
4059566,253156053329551,253156053329551,253156069929551,253156058419895,0,-11.509656
