frame_index,frame_token,deadline_missed,frame_time_ms,cluster,sampled_time_ns,avg_freq_khz,min_freq_khz,max_freq_khz,sample_count
604,9440739,0,16.15,middle,41216976,1571148.539937,1024000.000000,1663000.000000,8
605,9440752,0,16.149,big,41200000,2243029.909126,2188000.000000,2252000.000000,8
605,9440752,0,16.149,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
605,9440752,0,16.149,middle,41200000,983626.244733,553000.000000,1024000.000000,12
606,9440765,0,16.085,big,41200000,2107073.061165,2048000.000000,2188000.000000,10
606,9440765,0,16.085,little,82400000,1197000.000000,1197000.000000,1197000.000000,16
606,9440765,0,16.085,middle,41200000,1501130.534078,1197000.000000,1663000.000000,10
607,9440778,0,16.166,big,41200000,2143371.258738,2048000.000000,2188000.000000,6
607,9440778,0,16.166,little,82400000,1197000.000000,1197000.000000,1197000.000000,8
607,9440778,0,16.166,middle,41200000,1720292.974757,1197000.000000,1836000.000000,10
608,9440791,0,16.285,big,41200000,2243340.542136,2188000.000000,2252000.000000,8
608,9440791,0,16.285,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
608,9440791,0,16.285,middle,41200000,1050460.726578,696000.000000,1197000.000000,10
609,9440828,0,16.231,big,41200000,2237475.268350,2188000.000000,2252000.000000,10
609,9440828,0,16.231,little,82400000,1218751.540473,1197000.000000,1328000.000000,24
609,9440828,0,16.231,middle,41200000,1134285.736408,1024000.000000,1197000.000000,10
610,9440841,0,16.21,big,41281434,2144173.332060,2048000.000000,2188000.000000,8
610,9440841,0,16.21,little,82562868,1197000.000000,1197000.000000,1197000.000000,8
610,9440841,0,16.21,middle,41281434,1006525.918601,799000.000000,1197000.000000,6
611,9440854,0,16.163,big,41200000,2048000.000000,2048000.000000,2048000.000000,6
611,9440854,0,16.163,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
611,9440854,0,16.163,middle,41200000,843423.063107,696000.000000,1024000.000000,8
612,9440867,0,16.119,big,41200000,2248690.584854,2188000.000000,2252000.000000,8
612,9440867,0,16.119,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
612,9440867,0,16.119,middle,41200000,706097.323786,553000.000000,799000.000000,8
613,9440880,0,16.132,big,41201430,2242686.800919,2188000.000000,2252000.000000,6
613,9440880,0,16.132,little,82402860,1197000.000000,1197000.000000,1197000.000000,8
613,9440880,0,16.132,middle,41201430,1068714.456489,910000.000000,1197000.000000,6
614,9440893,0,16.094,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
614,9440893,0,16.094,little,82400000,1204398.656942,1197000.000000,1803000.000000,20
614,9440893,0,16.094,middle,41200000,762896.025000,696000.000000,799000.000000,8
615,9440930,0,16.122,big,41200000,2073545.565534,2048000.000000,2188000.000000,8
615,9440930,0,16.122,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
615,9440930,0,16.122,middle,41200000,1116213.716044,910000.000000,1197000.000000,10
616,9440967,0,16.106,big,41200000,2179117.428155,2048000.000000,2188000.000000,8
616,9440967,0,16.106,little,82400000,1197000.000000,1197000.000000,1197000.000000,8
616,9440967,0,16.106,middle,41200000,1059723.323325,910000.000000,1197000.000000,6
617,9441004,0,16.175,big,41200000,2242325.272233,2188000.000000,2252000.000000,8
617,9441004,0,16.175,little,82400000,1344075.242087,1197000.000000,1598000.000000,28
617,9441004,0,16.175,middle,41200000,1033767.315146,553000.000000,1197000.000000,12
618,9441041,0,16.08,big,41200000,2248980.096311,2188000.000000,2252000.000000,8
618,9441041,0,16.08,little,82400000,1248230.349648,1197000.000000,1328000.000000,28
618,9441041,0,16.08,middle,41200000,898759.877427,799000.000000,1024000.000000,8
619,9441078,0,16.261,big,41237674,2204351.393631,2048000.000000,2252000.000000,8
619,9441078,0,16.261,little,82475348,1357218.051508,1197000.000000,1598000.000000,28
619,9441078,0,16.261,middle,41237674,873217.510183,799000.000000,910000.000000,6
620,9441115,0,16.344,big,41227210,2245852.633055,2048000.000000,2252000.000000,8
620,9441115,0,16.344,little,82454420,1498893.414459,1197000.000000,1803000.000000,52
620,9441115,0,16.344,middle,41227210,817118.036559,696000.000000,910000.000000,8
621,9441152,0,16.174,big,41256158,2193272.434336,2048000.000000,2252000.000000,8
621,9441152,0,16.174,little,82512316,1455046.761674,1197000.000000,1803000.000000,36
621,9441152,0,16.174,middle,41256158,1460183.501430,1328000.000000,1491000.000000,8
622,9441189,0,16.066,big,41200000,2058623.084466,2048000.000000,2188000.000000,6
622,9441189,0,16.066,little,82400000,1455486.012973,1197000.000000,1704000.000000,28
622,9441189,0,16.066,middle,41200000,1068804.690485,910000.000000,1328000.000000,8
623,9441226,0,16.15,big,41200000,2239064.150680,2188000.000000,2252000.000000,8
623,9441226,0,16.15,little,82400000,1518086.829345,1328000.000000,1704000.000000,40
623,9441226,0,16.15,middle,41200000,1735389.665777,1491000.000000,1836000.000000,10
624,9441264,0,16.172,big,41210080,2233619.586664,2188000.000000,2252000.000000,10
624,9441264,0,16.172,little,82420160,1365187.468479,1197000.000000,1598000.000000,28
624,9441264,0,16.172,middle,41210080,2087740.218218,1197000.000000,2253000.000000,16
625,9441301,0,16.168,big,41216996,2252000.000000,2252000.000000,2252000.000000,4
625,9441301,0,16.168,little,82433992,1197000.000000,1197000.000000,1197000.000000,8
625,9441301,0,16.168,middle,41216996,1707690.695169,1491000.000000,1999000.000000,6
626,9441338,0,16.128,big,41229416,2188000.000000,2188000.000000,2188000.000000,6
626,9441338,0,16.128,little,82458832,1197000.000000,1197000.000000,1197000.000000,12
626,9441338,0,16.128,middle,41229416,1901047.367588,1491000.000000,1999000.000000,12
627,9441375,0,16.263,big,41214408,2213535.374522,2188000.000000,2252000.000000,8
627,9441375,0,16.263,little,82428816,1363222.695240,1197000.000000,1598000.000000,28
627,9441375,0,16.263,middle,41214408,2218402.503707,1836000.000000,2253000.000000,10
628,9441412,0,16.215,big,41201352,2233669.895493,2188000.000000,2252000.000000,6
628,9441412,0,16.215,little,82402704,1502303.731574,1197000.000000,1803000.000000,36
628,9441412,0,16.215,middle,41201352,2155196.029999,1999000.000000,2253000.000000,8
629,9441449,0,16.208,big,41206894,2252000.000000,2252000.000000,2252000.000000,6
629,9441449,0,16.208,little,82413788,1284739.213674,1197000.000000,1401000.000000,28
629,9441449,0,16.208,middle,41206894,1080125.311823,1024000.000000,1491000.000000,10
630,9441486,0,16.151,big,41213454,2227798.905522,1426000.000000,2252000.000000,10
630,9441486,0,16.151,little,82426908,1298346.103459,1197000.000000,1803000.000000,20
630,9441486,0,16.151,middle,41213454,1906282.829971,910000.000000,2253000.000000,12
631,9441523,0,16.217,big,41262438,2252000.000000,2252000.000000,2252000.000000,4
631,9441523,0,16.217,little,82524876,1257892.433913,1197000.000000,1401000.000000,16
631,9441523,0,16.217,middle,41262438,2138891.990895,1491000.000000,2253000.000000,10
632,9441560,0,16.19,big,41227304,2244283.128870,2188000.000000,2252000.000000,10
632,9441560,0,16.19,little,82454608,1445381.044004,1197000.000000,1803000.000000,40
632,9441560,0,16.19,middle,41227304,2184988.259092,2130000.000000,2253000.000000,10
633,9441597,0,16.29,big,41257040,2175032.286562,1582000.000000,2252000.000000,16
633,9441597,0,16.29,little,82514080,1478457.271777,1197000.000000,1803000.000000,60
633,9441597,0,16.29,middle,41257040,2216440.256887,1024000.000000,2253000.000000,10
634,9441634,0,16.315,big,41214698,2252000.000000,2252000.000000,2252000.000000,4
634,9441634,0,16.315,little,82429396,1525834.566506,1197000.000000,1803000.000000,44
634,9441634,0,16.315,middle,41214698,2232164.491245,1024000.000000,2253000.000000,10
635,9441672,0,16.138,big,41210038,2252000.000000,2252000.000000,2252000.000000,8
635,9441672,0,16.138,little,82420076,1210468.260973,1197000.000000,1328000.000000,20
635,9441672,0,16.138,middle,41210038,1165218.518459,910000.000000,2253000.000000,14
636,9441710,0,16.171,big,41242592,2252000.000000,2252000.000000,2252000.000000,6
636,9441710,0,16.171,little,82485184,1197000.000000,1197000.000000,1197000.000000,12
636,9441710,0,16.171,middle,41242592,1271455.603906,1197000.000000,1491000.000000,8
637,9441729,0,16.265,big,41223924,2248479.465662,2188000.000000,2252000.000000,10
637,9441729,0,16.265,little,82447848,1315412.331090,1197000.000000,1803000.000000,20
637,9441729,0,16.265,middle,41223924,1954350.606798,1491000.000000,2253000.000000,8
638,9441766,0,16.193,big,41204714,2249998.938083,2188000.000000,2252000.000000,10
638,9441766,0,16.193,little,82409428,1337154.863033,1197000.000000,1803000.000000,44
638,9441766,0,16.193,middle,41204714,1984533.640981,1663000.000000,2253000.000000,10
639,9441803,0,16.195,big,41244984,2252000.000000,2252000.000000,2252000.000000,6
639,9441803,0,16.195,little,82489968,1219167.808272,1197000.000000,1328000.000000,20
639,9441803,0,16.195,middle,41244984,1151259.923146,1024000.000000,1197000.000000,8
640,9441840,0,16.246,big,41273128,2222944.655031,1426000.000000,2252000.000000,10
640,9441840,0,16.246,little,82546256,1330649.065525,1197000.000000,1803000.000000,24
640,9441840,0,16.246,middle,41273128,1701697.617297,799000.000000,2253000.000000,12
641,9441896,0,16.3,big,41255456,2247876.564375,1745000.000000,2252000.000000,12
641,9441896,0,16.3,little,82510912,1335400.468340,1098000.000000,1803000.000000,36
641,9441896,0,16.3,middle,41255456,2110629.424263,799000.000000,2253000.000000,14
642,9441915,0,16.138,big,41236544,2247874.673275,1745000.000000,2252000.000000,10
642,9441915,0,16.138,little,82473088,1263860.741470,1098000.000000,1803000.000000,28
642,9441915,0,16.138,middle,41236544,1332986.802580,799000.000000,2253000.000000,10
643,9441952,0,16.213,big,41260762,2252000.000000,2252000.000000,2252000.000000,6
643,9441952,0,16.213,little,82521524,1436575.064113,1197000.000000,1704000.000000,32
643,9441952,0,16.213,middle,41260762,1191720.156792,1024000.000000,1328000.000000,8
644,9441989,0,16.321,big,41230072,2228302.149679,1277000.000000,2252000.000000,10
644,9441989,0,16.321,little,82460144,1366206.483292,1197000.000000,1803000.000000,28
644,9441989,0,16.321,middle,41230072,2132407.110810,1197000.000000,2253000.000000,8
645,9442026,0,16.17,big,41200000,2228078.740194,2188000.000000,2252000.000000,8
645,9442026,0,16.17,little,82400000,1470636.932063,1328000.000000,1598000.000000,36
645,9442026,0,16.17,middle,41200000,2235252.467330,2130000.000000,2253000.000000,10
646,9442063,0,16.234,big,41200000,2171058.518447,2048000.000000,2188000.000000,10
646,9442063,0,16.234,little,82400000,1447541.847488,1197000.000000,1704000.000000,40
646,9442063,0,16.234,middle,41200000,2232448.576408,1999000.000000,2253000.000000,10
647,9442100,0,16.119,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
647,9442100,0,16.119,little,82400000,1299707.038119,1197000.000000,1328000.000000,16
647,9442100,0,16.119,middle,41200000,2226363.364806,2130000.000000,2253000.000000,8
648,9442137,0,16.081,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
648,9442137,0,16.081,little,82400000,1346251.882925,1197000.000000,1803000.000000,28
648,9442137,0,16.081,middle,41200000,2030129.075243,1663000.000000,2253000.000000,8
649,9442174,0,16.191,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
649,9442174,0,16.191,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
649,9442174,0,16.191,middle,41200000,2253000.000000,2253000.000000,2253000.000000,6
650,9442211,0,16.257,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
650,9442211,0,16.257,little,82400000,1308157.506311,1197000.000000,1328000.000000,20
650,9442211,0,16.257,middle,41200000,2161609.615777,1663000.000000,2253000.000000,10
651,9442248,0,16.12,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
651,9442248,0,16.12,little,82400000,1455769.765194,1197000.000000,1803000.000000,32
651,9442248,0,16.12,middle,41200000,1750874.234830,1328000.000000,2253000.000000,8
652,9442285,0,16.102,big,41200000,2247162.377670,2048000.000000,2252000.000000,10
652,9442285,0,16.102,little,82400000,1320370.840413,1197000.000000,1803000.000000,24
652,9442285,0,16.102,middle,41200000,2003788.762864,1328000.000000,2253000.000000,10
653,9442322,0,16.183,big,41200000,2252000.000000,2252000.000000,2252000.000000,8
653,9442322,0,16.183,little,82400000,1286926.666966,1197000.000000,1401000.000000,32
653,9442322,0,16.183,middle,41200000,1172890.964515,910000.000000,1328000.000000,10
654,9442359,0,16.034,big,41200000,2232988.876117,2188000.000000,2252000.000000,8
654,9442359,0,16.034,little,82400000,1214746.169369,1197000.000000,1328000.000000,16
654,9442359,0,16.034,middle,41200000,1186983.971311,799000.000000,2253000.000000,10
655,9442372,0,16.091,big,41200000,2222805.982136,2188000.000000,2252000.000000,8
655,9442372,0,16.091,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
655,9442372,0,16.091,middle,41200000,1351283.562767,1197000.000000,1663000.000000,8
656,9442385,0,16.016,big,41200000,2188000.000000,2188000.000000,2188000.000000,8
656,9442385,0,16.016,little,82400000,1197000.000000,1197000.000000,1197000.000000,16
656,9442385,0,16.016,middle,41200000,1560490.097573,1328000.000000,1663000.000000,10
657,9442398,0,16.01,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
657,9442398,0,16.01,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
657,9442398,0,16.01,middle,41200000,1540335.985874,1197000.000000,1999000.000000,8
658,9442423,0,16.095,big,41200000,2211189.298641,2188000.000000,2252000.000000,8
658,9442423,0,16.095,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
658,9442423,0,16.095,middle,41200000,1551487.892670,1328000.000000,1999000.000000,14
659,9442460,0,16.099,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
659,9442460,0,16.099,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
659,9442460,0,16.099,middle,41200000,1491181.718350,1197000.000000,1999000.000000,12
660,9442497,0,16.302,big,41200000,2212226.168544,2188000.000000,2252000.000000,8
660,9442497,0,16.302,little,82400000,1262971.749442,1197000.000000,1328000.000000,16
660,9442497,0,16.302,middle,41200000,2126486.853883,1999000.000000,2253000.000000,8
661,9442534,0,16.187,big,41200000,2241295.505728,2048000.000000,2252000.000000,10
661,9442534,0,16.187,little,82400000,1296249.787961,1197000.000000,1598000.000000,24
661,9442534,0,16.187,middle,41200000,2222374.976359,2130000.000000,2253000.000000,10
662,9442571,0,16.201,big,41200000,2222484.244345,1745000.000000,2252000.000000,10
662,9442571,0,16.201,little,82400000,1397515.827670,1197000.000000,1803000.000000,36
662,9442571,0,16.201,middle,41200000,2223669.443883,2130000.000000,2253000.000000,10
663,9442608,0,16.167,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
663,9442608,0,16.167,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
663,9442608,0,16.167,middle,41200000,1142487.619175,799000.000000,2130000.000000,12
664,9442645,0,16.107,big,41201386,2252000.000000,2252000.000000,2252000.000000,6
664,9442645,0,16.107,little,82402772,1197000.000000,1197000.000000,1197000.000000,12
664,9442645,0,16.107,middle,41201386,1223525.282183,1024000.000000,1663000.000000,12
665,9442682,0,16.155,big,41200000,2227985.132621,1426000.000000,2252000.000000,10
665,9442682,0,16.155,little,82400000,1336273.369697,1197000.000000,1803000.000000,32
665,9442682,0,16.155,middle,41200000,2190849.627767,1999000.000000,2253000.000000,12
666,9442719,0,16.206,big,41200000,2218132.640291,1106000.000000,2252000.000000,10
666,9442719,0,16.206,little,82400000,1422019.783629,1197000.000000,1803000.000000,32
666,9442719,0,16.206,middle,41200000,2230204.671359,1999000.000000,2253000.000000,10
667,9442756,0,16.271,big,41208258,2188000.000000,2188000.000000,2188000.000000,6
667,9442756,0,16.271,little,82416516,1197000.000000,1197000.000000,1197000.000000,12
667,9442756,0,16.271,middle,41208258,1958722.820897,1836000.000000,2130000.000000,8
668,9442794,0,16.213,big,41317588,2214047.163063,2188000.000000,2252000.000000,8
668,9442794,0,16.213,little,82635176,1197000.000000,1197000.000000,1197000.000000,12
668,9442794,0,16.213,middle,41317588,1817180.499622,1491000.000000,2130000.000000,10
669,9442831,0,16.339,big,41266780,2248178.008558,2188000.000000,2252000.000000,10
669,9442831,0,16.339,little,82533560,1221950.728492,1197000.000000,1328000.000000,20
669,9442831,0,16.339,middle,41266780,1914780.033310,1836000.000000,2253000.000000,10
670,9442850,0,16.221,big,41233246,2239840.895184,2188000.000000,2252000.000000,10
